Name,MP ,GS ,A ,CS ,GC ,OG ,PS ,PM ,YC ,RC ,S ,B ,ESP ,BPS ,TP ,Team,Score,Opponent,H/A,GW,Pos,Difficulty rank,Difficulty desc,PID,Own%,Date,KO time,Season start price,Season end price
O'Shea,90,0,0,1,0,0,0,0,0,0,0,0,14,23,6,SUN,0 - 0,LEI,Home,37,DEF,1,Very favourable,424,7.6%,16/05/2015,15:00,4.5,4.6
Jones,85,0,0,1,0,0,0,0,0,0,0,2,8,26,8,SUN,0 - 0,LEI,Home,37,DEF,1,Very favourable,428,0.1%,16/05/2015,15:00,4.5,4.3
van Aanholt,90,0,0,1,0,0,0,0,0,0,0,3,13,29,9,SUN,0 - 0,LEI,Home,37,DEF,1,Very favourable,541,4.7%,16/05/2015,15:00,4.5,4.1
Réveillere,5,0,0,0,0,0,0,0,0,0,0,0,0,3,1,SUN,0 - 0,LEI,Home,37,DEF,1,Very favourable,624,0.1%,16/05/2015,15:00,4.5,4.5
Johnson,31,0,0,0,0,0,0,0,0,0,0,0,12,3,1,SUN,0 - 0,LEI,Home,37,MID,1,Very favourable,429,2.5%,16/05/2015,15:00,6.5,5.9
Cattermole,90,0,0,1,0,0,0,0,1,0,0,0,7,16,2,SUN,0 - 0,LEI,Home,37,MID,1,Very favourable,430,2.6%,16/05/2015,15:00,4.5,4.3
Larsson,90,0,0,1,0,0,0,0,1,0,0,0,23,11,2,SUN,0 - 0,LEI,Home,37,MID,1,Very favourable,431,4.7%,16/05/2015,15:00,5.5,5.3
Bridcutt,59,0,0,0,0,0,0,0,1,0,0,0,5,2,0,SUN,0 - 0,LEI,Home,37,MID,1,Very favourable,437,0.3%,16/05/2015,15:00,4.5,4.2
Wickham,90,0,0,1,0,0,0,0,1,0,0,0,1,0,1,SUN,0 - 0,LEI,Home,37,FWD,1,Very favourable,440,1.4%,16/05/2015,15:00,6.0,5.6
Fletcher,11,0,0,0,0,0,0,0,0,0,0,0,-4,2,1,SUN,0 - 0,LEI,Home,37,FWD,1,Very favourable,441,0.4%,16/05/2015,15:00,5.5,5.0
Graham,79,0,0,1,0,0,0,0,0,0,0,0,14,3,2,SUN,0 - 0,LEI,Home,37,FWD,1,Very favourable,446,0.3%,16/05/2015,15:00,5.0,4.7
Defoe,90,0,0,1,0,0,0,0,0,0,0,0,7,3,2,SUN,0 - 0,LEI,Home,37,FWD,1,Very favourable,662,3.6%,16/05/2015,15:00,4.0,4.8
Adrián,90,0,0,0,2,0,0,0,0,0,3,0,6,12,2,WHU,1 - 2,EVE,Home,37,GKP,10,Favourable,498,2.8%,16/05/2015,15:00,5.0,5.2
Jenkinson,90,0,0,0,2,0,0,0,0,0,0,0,7,18,1,WHU,1 - 2,EVE,Home,37,DEF,10,Favourable,5,0.8%,16/05/2015,15:00,5.0,5.0
Collins,13,0,0,0,0,0,0,0,0,0,0,0,0,3,1,WHU,1 - 2,EVE,Home,37,DEF,10,Favourable,499,0.4%,16/05/2015,15:00,4.5,4.4
Reid,90,0,0,0,2,0,0,0,1,0,0,0,6,5,0,WHU,1 - 2,EVE,Home,37,DEF,10,Favourable,501,0.7%,16/05/2015,15:00,5.0,4.8
Cresswell,90,0,0,0,2,0,0,0,0,0,0,0,8,9,1,WHU,1 - 2,EVE,Home,37,DEF,10,Favourable,506,5.2%,16/05/2015,15:00,5.5,5.6
Burke,77,0,0,0,2,0,0,0,0,0,0,0,13,11,1,WHU,1 - 2,EVE,Home,37,DEF,10,Favourable,576,0.2%,16/05/2015,15:00,4.0,4.0
Downing,90,1,0,0,2,0,0,0,0,0,0,2,28,33,9,WHU,1 - 2,EVE,Home,37,MID,10,Favourable,507,18.6%,16/05/2015,15:00,5.5,5.9
Noble,90,0,0,0,2,0,0,0,0,0,0,0,6,20,2,WHU,1 - 2,EVE,Home,37,MID,10,Favourable,508,1.3%,16/05/2015,15:00,5.5,5.3
Kouyaté,90,0,0,0,2,0,0,0,0,0,0,0,3,4,2,WHU,1 - 2,EVE,Home,37,MID,10,Favourable,514,0.5%,16/05/2015,15:00,5.0,4.9
Song,90,0,1,0,2,0,0,0,0,0,0,0,6,24,5,WHU,1 - 2,EVE,Home,37,MID,10,Favourable,593,0.3%,16/05/2015,15:00,5.0,4.8
Nenê,21,0,0,0,1,0,0,0,0,0,0,0,-3,-1,1,WHU,1 - 2,EVE,Home,37,MID,10,Favourable,681,0.0%,16/05/2015,15:00,6.0,5.3
Cole,69,0,0,0,1,0,0,0,0,0,0,0,2,3,2,WHU,1 - 2,EVE,Home,37,FWD,10,Favourable,520,0.6%,16/05/2015,15:00,5.0,4.6
Valencia,90,0,0,0,2,0,0,0,0,0,0,0,10,-1,2,WHU,1 - 2,EVE,Home,37,FWD,10,Favourable,530,0.7%,16/05/2015,15:00,7.0,6.3
Mignolet,90,0,0,0,3,0,1,0,0,0,3,1,5,27,8,LIV,1 - 3,CRY,Home,37,GKP,16,Average,200,9.5%,16/05/2015,17:30,5.5,5.4
Skrtel,90,0,0,0,3,0,0,0,0,0,0,0,4,15,1,LIV,1 - 3,CRY,Home,37,DEF,16,Average,203,9.2%,16/05/2015,17:30,6.0,5.9
Lovren,90,0,0,0,3,0,0,0,0,0,0,0,3,18,1,LIV,1 - 3,CRY,Home,37,DEF,16,Average,344,9.9%,16/05/2015,17:30,5.5,4.9
Moreno,86,0,0,0,2,0,0,0,0,0,0,0,10,19,1,LIV,1 - 3,CRY,Home,37,DEF,16,Average,579,5.5%,16/05/2015,17:30,5.5,5.1
Gerrard,90,0,0,0,3,0,0,0,0,0,0,0,4,14,2,LIV,1 - 3,CRY,Home,37,MID,16,Average,214,3.9%,16/05/2015,17:30,9.0,8.6
Lucas,26,0,0,0,1,0,0,0,0,0,0,0,2,1,1,LIV,1 - 3,CRY,Home,37,MID,16,Average,215,1.0%,16/05/2015,17:30,4.5,4.3
Henderson,90,0,0,0,3,0,0,0,0,0,0,0,-1,12,2,LIV,1 - 3,CRY,Home,37,MID,16,Average,216,22.2%,16/05/2015,17:30,6.0,6.6
Sterling,90,0,0,0,3,0,0,0,0,0,0,0,8,8,2,LIV,1 - 3,CRY,Home,37,MID,16,Average,217,29.0%,16/05/2015,17:30,8.5,8.3
Coutinho,90,0,0,0,3,0,0,0,1,0,0,0,2,9,1,LIV,1 - 3,CRY,Home,37,MID,16,Average,219,9.3%,16/05/2015,17:30,8.0,7.9
Ibe,64,0,0,0,2,0,0,0,0,0,0,0,-2,9,2,LIV,1 - 3,CRY,Home,37,MID,16,Average,220,0.5%,16/05/2015,17:30,4.5,4.3
Can,90,0,0,0,3,0,0,0,1,0,0,0,6,22,1,LIV,1 - 3,CRY,Home,37,MID,16,Average,225,0.3%,16/05/2015,17:30,5.5,5.2
Lallana,64,1,0,0,2,0,0,0,0,0,0,2,24,35,9,LIV,1 - 3,CRY,Home,37,MID,16,Average,226,0.5%,16/05/2015,17:30,8.5,8.3
Lambert,26,0,0,0,1,0,0,0,0,0,0,0,1,3,1,LIV,1 - 3,CRY,Home,37,FWD,16,Average,229,1.8%,16/05/2015,17:30,7.5,6.8
Sinclair,4,0,0,0,1,0,0,0,0,0,0,0,0,3,1,LIV,1 - 3,CRY,Home,37,FWD,16,Average,699,0.0%,16/05/2015,17:30,4.5,4.5
Hart,90,0,0,0,2,0,0,0,0,0,7,0,20,15,3,MCI,4 - 2,SWA,Away,37,GKP,18,Difficult,231,6.8%,17/05/2015,13:30,6.0,6.1
Kolarov,90,0,0,0,2,0,0,0,0,0,0,0,13,17,1,MCI,4 - 2,SWA,Away,37,DEF,18,Difficult,233,4.0%,17/05/2015,13:30,6.0,5.8
Zabaleta,90,0,0,0,2,0,0,0,1,0,0,0,14,12,0,MCI,4 - 2,SWA,Away,37,DEF,18,Difficult,235,5.2%,17/05/2015,13:30,6.5,6.4
Kompany,11,0,0,0,0,0,0,0,0,0,0,0,1,3,1,MCI,4 - 2,SWA,Away,37,DEF,18,Difficult,236,8.5%,17/05/2015,13:30,6.5,6.4
Demichelis,90,0,0,0,2,0,0,0,0,0,0,0,18,16,1,MCI,4 - 2,SWA,Away,37,DEF,18,Difficult,241,1.4%,17/05/2015,13:30,6.0,5.9
Mangala,90,0,0,0,2,0,0,0,0,0,0,0,26,7,1,MCI,4 - 2,SWA,Away,37,DEF,18,Difficult,562,1.0%,17/05/2015,13:30,6.0,6.0
Silva,90,0,2,0,2,0,0,0,0,0,0,1,45,39,9,MCI,4 - 2,SWA,Away,37,MID,18,Difficult,245,21.2%,17/05/2015,13:30,9.0,9.8
Yaya Touré,84,2,0,0,2,0,0,0,0,0,0,3,55,55,15,MCI,4 - 2,SWA,Away,37,MID,18,Difficult,246,5.7%,17/05/2015,13:30,11.0,10.8
Milner,90,1,0,0,2,0,0,0,1,0,0,2,40,40,8,MCI,4 - 2,SWA,Away,37,MID,18,Difficult,247,1.5%,17/05/2015,13:30,5.5,5.4
Navas,32,0,0,0,1,0,0,0,0,0,0,0,16,5,1,MCI,4 - 2,SWA,Away,37,MID,18,Difficult,249,1.1%,17/05/2015,13:30,7.5,7.2
Fernandinho,79,0,1,0,2,0,0,0,1,0,0,0,19,22,4,MCI,4 - 2,SWA,Away,37,MID,18,Difficult,250,0.8%,17/05/2015,13:30,7.0,6.8
Lampard,58,0,0,0,1,0,0,0,0,0,0,0,17,5,1,MCI,4 - 2,SWA,Away,37,MID,18,Difficult,551,1.2%,17/05/2015,13:30,5.5,5.0
Agüero,90,0,1,0,2,0,0,0,0,0,0,0,15,18,5,MCI,4 - 2,SWA,Away,37,FWD,18,Difficult,254,29.0%,17/05/2015,13:30,12.0,12.9
Bony,6,1,0,0,0,0,0,0,0,0,0,0,20,28,5,MCI,4 - 2,SWA,Away,37,FWD,18,Difficult,472,3.7%,17/05/2015,13:30,8.5,8.1
Ospina,90,0,0,0,1,0,0,0,0,0,3,0,9,11,3,ARS,1 - 1,MUN,Away,37,GKP,37,Extremely difficult,543,3.8%,17/05/2015,16:00,5.0,5.0
Koscielny,90,0,0,0,1,0,0,0,0,0,0,0,13,18,2,ARS,1 - 1,MUN,Away,37,DEF,37,Extremely difficult,2,9.7%,17/05/2015,16:00,6.0,6.1
Mertesacker,90,0,0,0,1,0,0,0,0,0,0,0,6,15,2,ARS,1 - 1,MUN,Away,37,DEF,37,Extremely difficult,6,5.1%,17/05/2015,16:00,6.0,6.1
Monreal,90,0,0,0,1,0,0,0,0,0,0,0,8,18,2,ARS,1 - 1,MUN,Away,37,DEF,37,Extremely difficult,7,3.6%,17/05/2015,16:00,5.0,4.9
Bellerín,71,0,0,0,1,0,0,0,0,0,0,0,9,8,2,ARS,1 - 1,MUN,Away,37,DEF,37,Extremely difficult,9,6.8%,17/05/2015,16:00,4.5,4.8
Wilshere,18,0,0,0,0,0,0,0,0,0,0,0,4,4,1,ARS,1 - 1,MUN,Away,37,MID,37,Extremely difficult,10,2.3%,17/05/2015,16:00,6.5,6.3
Walcott,19,0,1,0,0,0,0,0,0,0,0,0,9,9,4,ARS,1 - 1,MUN,Away,37,MID,37,Extremely difficult,11,0.2%,17/05/2015,16:00,9.0,8.2
Ramsey,90,0,0,0,1,0,0,0,0,0,0,0,13,15,2,ARS,1 - 1,MUN,Away,37,MID,37,Extremely difficult,12,13.2%,17/05/2015,16:00,9.0,8.8
Cazorla,72,0,0,0,1,0,0,0,0,0,0,0,13,15,2,ARS,1 - 1,MUN,Away,37,MID,37,Extremely difficult,16,15.0%,17/05/2015,16:00,8.5,8.4
Flamini,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,ARS,1 - 1,MUN,Away,37,MID,37,Extremely difficult,20,0.2%,17/05/2015,16:00,5.0,4.8
Özil,90,0,0,0,1,0,0,0,0,0,0,0,12,19,2,ARS,1 - 1,MUN,Away,37,MID,37,Extremely difficult,21,4.6%,17/05/2015,16:00,9.0,9.0
Sánchez,89,0,0,0,1,0,0,0,0,0,0,0,9,-4,2,ARS,1 - 1,MUN,Away,37,MID,37,Extremely difficult,23,36.6%,17/05/2015,16:00,10.5,11.6
Coquelin,90,0,0,0,1,0,0,0,0,0,0,0,12,17,2,ARS,1 - 1,MUN,Away,37,MID,37,Extremely difficult,571,0.4%,17/05/2015,16:00,4.5,4.5
Giroud,90,0,0,0,1,0,0,0,0,0,0,0,9,-7,2,ARS,1 - 1,MUN,Away,37,FWD,37,Extremely difficult,25,20.3%,17/05/2015,16:00,8.5,8.7
Fabianski,90,0,0,0,4,0,0,0,0,0,7,0,9,14,2,SWA,2 - 4,MCI,Home,37,GKP,32,Very difficult,448,8.0%,17/05/2015,13:30,5.0,5.3
Williams,90,0,0,0,4,0,0,0,0,0,0,0,18,23,0,SWA,2 - 4,MCI,Home,37,DEF,32,Very difficult,449,9.1%,17/05/2015,13:30,5.0,5.4
Taylor,90,0,1,0,4,0,0,0,0,0,0,0,15,28,3,SWA,2 - 4,MCI,Home,37,DEF,32,Very difficult,450,4.7%,17/05/2015,13:30,4.5,4.8
Richards,90,0,1,0,4,0,0,0,0,0,0,0,11,27,3,SWA,2 - 4,MCI,Home,37,DEF,32,Very difficult,458,0.4%,17/05/2015,13:30,4.0,4.0
Fernández,90,0,0,0,4,0,0,0,0,0,0,0,14,16,0,SWA,2 - 4,MCI,Home,37,DEF,32,Very difficult,584,0.2%,17/05/2015,13:30,5.0,4.9
Cork,90,0,0,0,4,0,0,0,0,0,0,0,9,19,2,SWA,2 - 4,MCI,Home,37,MID,32,Very difficult,348,1.8%,17/05/2015,13:30,4.5,4.3
Sigurdsson,82,1,0,0,3,0,0,0,0,0,0,0,25,32,7,SWA,2 - 4,MCI,Home,37,MID,32,Very difficult,381,24.4%,17/05/2015,13:30,6.0,6.5
Dyer,72,0,0,0,2,0,0,0,0,0,0,0,10,0,2,SWA,2 - 4,MCI,Home,37,MID,32,Very difficult,461,4.6%,17/05/2015,13:30,5.5,5.2
Britton,13,0,0,0,1,0,0,0,0,0,0,0,1,3,1,SWA,2 - 4,MCI,Home,37,MID,32,Very difficult,462,0.1%,17/05/2015,13:30,4.5,4.4
Shelvey,77,0,0,0,3,0,0,0,0,0,0,0,16,17,2,SWA,2 - 4,MCI,Home,37,MID,32,Very difficult,465,3.1%,17/05/2015,13:30,5.5,5.2
Montero,90,0,0,0,4,0,0,0,0,0,0,0,8,9,2,SWA,2 - 4,MCI,Home,37,MID,32,Very difficult,537,0.1%,17/05/2015,13:30,6.0,5.4
Gomis,90,1,0,0,4,0,0,0,0,0,0,0,36,21,6,SWA,2 - 4,MCI,Home,37,FWD,32,Very difficult,474,0.4%,17/05/2015,13:30,7.0,6.5
Emnes,8,0,0,0,1,0,0,0,0,0,0,0,0,3,1,SWA,2 - 4,MCI,Home,37,FWD,32,Very difficult,475,0.0%,17/05/2015,13:30,5.0,4.9
Barrow,18,0,0,0,2,0,0,0,0,0,0,0,2,3,1,SWA,2 - 4,MCI,Home,37,FWD,32,Very difficult,627,0.0%,17/05/2015,13:30,4.5,4.4
de Gea,73,0,0,1,0,0,0,0,0,0,2,1,7,22,7,MUN,1 - 1,ARS,Home,37,GKP,34,Very difficult,257,23.5%,17/05/2015,16:00,5.5,5.8
Valdés,17,0,0,0,1,0,0,0,0,0,1,0,2,4,1,MUN,1 - 1,ARS,Home,37,GKP,34,Very difficult,654,0.1%,17/05/2015,16:00,5.0,4.9
Smalling,90,0,0,0,1,0,0,0,0,0,0,0,13,13,2,MUN,1 - 1,ARS,Home,37,DEF,34,Very difficult,259,1.8%,17/05/2015,16:00,5.5,5.3
Jones,90,0,0,0,1,0,0,0,0,0,0,0,7,15,2,MUN,1 - 1,ARS,Home,37,DEF,34,Very difficult,260,2.5%,17/05/2015,16:00,5.5,5.0
Blackett,18,0,0,0,1,1,0,0,0,0,0,0,1,-1,-1,MUN,1 - 1,ARS,Home,37,DEF,34,Very difficult,566,0.9%,17/05/2015,16:00,4.5,3.9
Rojo,72,0,0,1,0,0,0,0,0,0,0,2,14,26,8,MUN,1 - 1,ARS,Home,37,DEF,34,Very difficult,582,0.7%,17/05/2015,16:00,6.0,5.7
Mata,90,0,0,0,1,0,0,0,0,0,0,0,21,18,2,MUN,1 - 1,ARS,Home,37,MID,34,Very difficult,267,9.4%,17/05/2015,16:00,9.0,8.5
Fellaini,90,0,0,0,1,0,0,0,0,0,0,0,9,15,2,MUN,1 - 1,ARS,Home,37,MID,34,Very difficult,268,1.9%,17/05/2015,16:00,6.5,6.4
Valencia,90,0,0,0,1,0,0,0,0,0,0,0,12,16,2,MUN,1 - 1,ARS,Home,37,MID,34,Very difficult,269,0.7%,17/05/2015,16:00,6.0,5.7
Young,90,0,1,0,1,0,0,0,0,0,0,1,16,22,6,MUN,1 - 1,ARS,Home,37,MID,34,Very difficult,275,2.3%,17/05/2015,16:00,5.5,5.1
Herrera,90,1,0,0,1,0,0,0,1,0,0,3,28,32,9,MUN,1 - 1,ARS,Home,37,MID,34,Very difficult,281,2.9%,17/05/2015,16:00,7.5,7.2
Blind,90,0,0,0,1,0,0,0,0,0,0,0,8,18,2,MUN,1 - 1,ARS,Home,37,MID,34,Very difficult,597,1.0%,17/05/2015,16:00,5.5,4.9
van Persie,30,0,0,0,1,0,0,0,0,0,0,0,-2,-2,1,MUN,1 - 1,ARS,Home,37,FWD,34,Very difficult,282,2.0%,17/05/2015,16:00,12.5,12.0
Falcao,60,0,0,1,0,0,0,0,0,0,0,0,5,-2,2,MUN,1 - 1,ARS,Home,37,FWD,34,Very difficult,603,1.8%,17/05/2015,16:00,11.0,10.3
Courtois,90,0,0,0,3,0,0,0,0,0,2,0,4,10,1,CHE,0 - 3,WBA,Away,37,GKP,19,Difficult,78,9.6%,18/05/2015,20:00,6.0,5.9
Cahill,90,0,0,0,3,0,0,0,0,0,0,0,3,20,1,CHE,0 - 3,WBA,Away,37,DEF,19,Difficult,79,12.1%,18/05/2015,20:00,6.5,6.3
Terry,90,0,0,0,3,0,0,0,0,0,0,0,4,16,1,CHE,0 - 3,WBA,Away,37,DEF,19,Difficult,80,22.3%,18/05/2015,20:00,6.5,7.1
Ivanovic,90,0,0,0,3,0,0,0,0,0,0,0,4,18,1,CHE,0 - 3,WBA,Away,37,DEF,19,Difficult,81,30.0%,18/05/2015,20:00,7.0,7.7
Aké,18,0,0,0,0,0,0,0,0,0,0,0,1,2,1,CHE,0 - 3,WBA,Away,37,DEF,19,Difficult,83,0.1%,18/05/2015,20:00,4.5,4.3
Filipe Luis,90,0,0,0,3,0,0,0,0,0,0,0,19,14,1,CHE,0 - 3,WBA,Away,37,DEF,19,Difficult,528,2.2%,18/05/2015,20:00,6.0,5.3
Hazard,90,0,0,0,3,0,0,0,0,0,0,0,9,14,2,CHE,0 - 3,WBA,Away,37,MID,19,Difficult,89,41.5%,18/05/2015,20:00,10.0,10.8
Brown,12,0,0,0,0,0,0,0,0,0,0,0,1,3,1,CHE,0 - 3,WBA,Away,37,MID,19,Difficult,93,0.0%,18/05/2015,20:00,4.5,4.3
Matic,90,0,0,0,3,0,0,0,0,0,0,0,7,13,2,CHE,0 - 3,WBA,Away,37,MID,19,Difficult,95,3.5%,18/05/2015,20:00,5.5,5.5
Fàbregas,28,0,0,0,3,0,0,0,0,1,0,0,7,5,-2,CHE,0 - 3,WBA,Away,37,MID,19,Difficult,100,29.2%,18/05/2015,20:00,9.0,9.1
Loftus-Cheek,72,0,0,0,3,0,0,0,0,0,0,0,7,21,2,CHE,0 - 3,WBA,Away,37,MID,19,Difficult,670,0.0%,18/05/2015,20:00,4.5,5.0
Cuadrado,27,0,0,0,0,0,0,0,1,0,0,0,2,1,0,CHE,0 - 3,WBA,Away,37,MID,19,Difficult,673,0.1%,18/05/2015,20:00,8.5,7.2
Remy,78,0,0,0,3,0,0,0,0,0,0,0,1,11,2,CHE,0 - 3,WBA,Away,37,FWD,19,Difficult,335,2.2%,18/05/2015,20:00,7.5,6.9
Costa,63,0,0,0,3,0,0,0,1,0,0,0,2,-2,1,CHE,0 - 3,WBA,Away,37,FWD,19,Difficult,522,27.7%,18/05/2015,20:00,10.5,10.6
Myhill,90,0,0,1,0,0,0,0,0,0,3,0,15,24,7,WBA,3 - 0,CHE,Home,37,GKP,36,Extremely difficult,476,13.6%,18/05/2015,20:00,4.0,4.1
Olsson,90,0,0,1,0,0,0,0,1,0,0,0,13,25,5,WBA,3 - 0,CHE,Home,37,DEF,36,Extremely difficult,478,0.1%,18/05/2015,20:00,5.0,4.6
McAuley,90,0,0,1,0,0,0,0,0,0,0,0,13,19,6,WBA,3 - 0,CHE,Home,37,DEF,36,Extremely difficult,479,0.3%,18/05/2015,20:00,5.0,4.7
Dawson,90,0,0,1,0,0,0,0,0,0,0,0,18,26,6,WBA,3 - 0,CHE,Home,37,DEF,36,Extremely difficult,480,3.7%,18/05/2015,20:00,4.5,4.5
Lescott,90,0,1,1,0,0,0,0,0,0,0,1,27,33,10,WBA,3 - 0,CHE,Home,37,DEF,36,Extremely difficult,483,3.7%,18/05/2015,20:00,5.0,5.1
Baird,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,WBA,3 - 0,CHE,Home,37,DEF,36,Extremely difficult,484,2.5%,18/05/2015,20:00,4.0,3.8
Fletcher,90,0,0,1,0,0,0,0,1,0,0,0,16,12,2,WBA,3 - 0,CHE,Home,37,MID,36,Extremely difficult,273,0.5%,18/05/2015,20:00,5.0,4.5
Gardner,37,0,1,0,0,0,0,0,1,0,0,0,12,6,3,WBA,3 - 0,CHE,Home,37,MID,36,Extremely difficult,489,0.1%,18/05/2015,20:00,5.5,5.5
Morrison,88,0,0,1,0,0,0,0,0,0,0,0,16,14,3,WBA,3 - 0,CHE,Home,37,MID,36,Extremely difficult,490,0.1%,18/05/2015,20:00,5.5,5.5
Brunt,90,1,0,1,0,0,0,0,0,0,0,2,43,37,10,WBA,3 - 0,CHE,Home,37,MID,36,Extremely difficult,492,0.7%,18/05/2015,20:00,5.5,5.2
Yacob,90,0,0,1,0,0,0,0,0,0,0,0,18,22,3,WBA,3 - 0,CHE,Home,37,MID,36,Extremely difficult,493,0.2%,18/05/2015,20:00,4.5,4.4
McManaman,53,0,0,0,0,0,0,0,0,0,0,0,15,3,1,WBA,3 - 0,CHE,Home,37,MID,36,Extremely difficult,667,0.0%,18/05/2015,20:00,4.5,4.4
Berahino,78,2,0,1,0,0,0,0,0,0,0,3,47,56,13,WBA,3 - 0,CHE,Home,37,FWD,36,Extremely difficult,496,11.3%,18/05/2015,20:00,5.5,5.6
Ideye,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,WBA,3 - 0,CHE,Home,37,FWD,36,Extremely difficult,531,0.1%,18/05/2015,20:00,6.0,4.8
Pantilimon,90,0,0,1,0,0,0,0,0,0,8,0,10,30,8,SUN,0 - 0,ARS,Away,37.5,GKP,37,Extremely difficult,423,4.6%,20/05/2015,19:45,4.5,4.5
Coates,90,0,0,1,0,0,0,0,0,0,0,0,7,26,6,SUN,0 - 0,ARS,Away,37.5,DEF,37,Extremely difficult,206,0.1%,20/05/2015,19:45,4.5,4.4
O'Shea,90,0,0,1,0,0,0,0,0,0,0,0,6,23,6,SUN,0 - 0,ARS,Away,37.5,DEF,37,Extremely difficult,424,7.6%,20/05/2015,19:45,4.5,4.6
Jones,90,0,0,1,0,0,0,0,0,0,0,0,8,19,6,SUN,0 - 0,ARS,Away,37.5,DEF,37,Extremely difficult,428,0.1%,20/05/2015,19:45,4.5,4.3
van Aanholt,90,0,0,1,0,0,0,0,0,0,0,0,11,26,6,SUN,0 - 0,ARS,Away,37.5,DEF,37,Extremely difficult,541,4.7%,20/05/2015,19:45,4.5,4.1
Rodwell,45,0,0,0,0,0,0,0,0,0,0,0,3,3,1,SUN,0 - 0,ARS,Away,37.5,MID,37,Extremely difficult,243,1.4%,20/05/2015,19:45,5.0,4.7
Johnson,74,0,0,1,0,0,0,0,0,0,0,0,2,5,3,SUN,0 - 0,ARS,Away,37.5,MID,37,Extremely difficult,429,2.5%,20/05/2015,19:45,6.5,5.9
Cattermole,90,0,0,1,0,0,0,0,0,0,0,0,6,15,3,SUN,0 - 0,ARS,Away,37.5,MID,37,Extremely difficult,430,2.6%,20/05/2015,19:45,4.5,4.3
Larsson,90,0,0,1,0,0,0,0,0,0,0,0,10,18,3,SUN,0 - 0,ARS,Away,37.5,MID,37,Extremely difficult,431,4.7%,20/05/2015,19:45,5.5,5.3
Buckley,16,0,0,0,0,0,0,0,0,0,0,0,1,4,1,SUN,0 - 0,ARS,Away,37.5,MID,37,Extremely difficult,568,0.0%,20/05/2015,19:45,5.5,5.0
Wickham,45,0,0,0,0,0,0,0,0,0,0,0,3,1,1,SUN,0 - 0,ARS,Away,37.5,FWD,37,Extremely difficult,440,1.4%,20/05/2015,19:45,6.0,5.6
Fletcher,45,0,0,0,0,0,0,0,0,0,0,0,9,-6,1,SUN,0 - 0,ARS,Away,37.5,FWD,37,Extremely difficult,441,0.4%,20/05/2015,19:45,5.5,5.0
Graham,45,0,0,0,0,0,0,0,0,0,0,0,3,3,1,SUN,0 - 0,ARS,Away,37.5,FWD,37,Extremely difficult,446,0.3%,20/05/2015,19:45,5.0,4.7
Defoe,90,0,0,1,0,0,0,0,0,0,0,0,6,15,2,SUN,0 - 0,ARS,Away,37.5,FWD,37,Extremely difficult,662,3.6%,20/05/2015,19:45,4.0,4.8
Ospina,90,0,0,1,0,0,0,0,0,0,3,0,8,23,7,ARS,0 - 0,SUN,Home,37.5,GKP,3,Very favourable,543,3.8%,20/05/2015,19:45,5.0,5.0
Koscielny,90,0,0,1,0,0,0,0,0,0,0,3,10,35,9,ARS,0 - 0,SUN,Home,37.5,DEF,3,Very favourable,2,9.7%,20/05/2015,19:45,6.0,6.1
Gibbs,90,0,0,1,0,0,0,0,0,0,0,1,9,31,7,ARS,0 - 0,SUN,Home,37.5,DEF,3,Very favourable,4,1.7%,20/05/2015,19:45,5.5,5.2
Mertesacker,90,0,0,1,0,0,0,0,0,0,0,1,6,31,7,ARS,0 - 0,SUN,Home,37.5,DEF,3,Very favourable,6,5.1%,20/05/2015,19:45,6.0,6.1
Bellerín,90,0,0,1,0,0,0,0,0,0,0,2,9,34,8,ARS,0 - 0,SUN,Home,37.5,DEF,3,Very favourable,9,6.8%,20/05/2015,19:45,4.5,4.8
Wilshere,66,0,0,1,0,0,0,0,0,0,0,0,6,17,3,ARS,0 - 0,SUN,Home,37.5,MID,3,Very favourable,10,2.3%,20/05/2015,19:45,6.5,6.3
Walcott,24,0,0,0,0,0,0,0,0,0,0,0,6,1,1,ARS,0 - 0,SUN,Home,37.5,MID,3,Very favourable,11,0.2%,20/05/2015,19:45,9.0,8.2
Ramsey,90,0,0,1,0,0,0,0,1,0,0,0,11,18,2,ARS,0 - 0,SUN,Home,37.5,MID,3,Very favourable,12,13.2%,20/05/2015,19:45,9.0,8.8
Rosicky,10,0,0,0,0,0,0,0,0,0,0,0,-1,3,1,ARS,0 - 0,SUN,Home,37.5,MID,3,Very favourable,13,0.5%,20/05/2015,19:45,5.0,4.6
Cazorla,90,0,0,1,0,0,0,0,0,0,0,0,14,21,3,ARS,0 - 0,SUN,Home,37.5,MID,3,Very favourable,16,15.0%,20/05/2015,19:45,8.5,8.4
Özil,80,0,0,1,0,0,0,0,0,0,0,0,8,22,3,ARS,0 - 0,SUN,Home,37.5,MID,3,Very favourable,21,4.6%,20/05/2015,19:45,9.0,9.0
Sánchez,90,0,0,1,0,0,0,0,0,0,0,0,6,13,3,ARS,0 - 0,SUN,Home,37.5,MID,3,Very favourable,23,36.6%,20/05/2015,19:45,10.5,11.6
Giroud,90,0,0,1,0,0,0,0,0,0,0,0,5,4,2,ARS,0 - 0,SUN,Home,37.5,FWD,3,Very favourable,25,20.3%,20/05/2015,19:45,8.5,8.7
